Transcript stable ID	HGNC symbol
ENST00000626709	IFITM10
ENST00000627584	KRTAP5-3
ENST00000628787	KRTAP5-2
ENST00000633770	GOLGA8G
ENST00000620624	GOLGA8G
ENST00000614276	GOLGA8G
ENST00000618768	GOLGA8G
ENST00000619115	GOLGA8G
ENST00000622408	GOLGA8G
ENST00000617042	GOLGA8G
ENST00000614516	GOLGA8G
ENST00000574289	GART
ENST00000575239	GART
ENST00000573055	GART
ENST00000575273	GART
ENST00000571089	GART
ENST00000574017	GART
ENST00000574160	GART
ENST00000570410	GART
ENST00000612573	KIR2DL4
ENST00000613476	DECR2
ENST00000633596	DECR2
ENST00000631983	DECR2
ENST00000633148	DECR2
ENST00000631856	DECR2
ENST00000633143	DECR2
ENST00000633559	DECR2
ENST00000632042	DECR2
ENST00000633624	DECR2
ENST00000632556	DECR2
ENST00000634084	DECR2
ENST00000632607	DECR2
ENST00000632464	DECR2
ENST00000632810	DECR2
ENST00000632074	DECR2
ENST00000631854	DECR2
ENST00000630165	DECR2
ENST00000572540	DNAJC28
ENST00000571432	DNAJC28
ENST00000573306	DNAJC28
ENST00000615701	DNAJC28
ENST00000615502	KIF26B
ENST00000629409	KIF26B
ENST00000626550	KIF26B
ENST00000613951	KIR2DS1
ENST00000572016	IFNGR2
ENST00000573079	IFNGR2
ENST00000571550	IFNGR2
ENST00000576463	IFNGR2
ENST00000573887	IFNGR2
ENST00000575304	IFNGR2
ENST00000622249	KIR3DL2
ENST00000612166	KIR3DL2
ENST00000628740	NDUFA6
ENST00000610887	NDUFA6
ENST00000628004	NDUFA6
ENST00000572013	SNTB2
ENST00000613835	SNTB2
ENST00000574270	SNTB2
ENST00000571655	SNTB2
ENST00000571496	SNTB2
ENST00000577080	SNTB2
ENST00000632043	LMNTD2
ENST00000621319	LMNTD2
ENST00000631419	LMNTD2
ENST00000633856	LMNTD2
ENST00000631522	LMNTD2
ENST00000631682	UTP4
ENST00000575702	UTP4
ENST00000633692	UTP4
ENST00000632079	UTP4
ENST00000634106	UTP4
ENST00000632786	UTP4
ENST00000631549	UTP4
ENST00000631675	UTP4
ENST00000631541	UTP4
ENST00000633173	UTP4
ENST00000630819	SMDT1
ENST00000615504	SMDT1
ENST00000630775	SMDT1
ENST00000625976	CYP2D6
ENST00000615454	CYP2D6
ENST00000628592	CYP2D6
ENST00000612990	CYP2D6
ENST00000616539	NKD2
ENST00000610777	NKD2
ENST00000630368	NKD2
ENST00000629123	NKD2
ENST00000625977	NKD2
ENST00000625520	MUC4
ENST00000626318	MUC4
ENST00000629021	MUC4
ENST00000630459	MUC4
ENST00000631097	MUC4
ENST00000610962	MUC4
ENST00000626905	MUC4
ENST00000625430	MUC4
ENST00000621966	MUC4
ENST00000629826	MUC4
ENST00000629873	MUC4
ENST00000626113	MUC4
ENST00000631078	MUC4
ENST00000628931	MUC4
ENST00000626427	MUC4
ENST00000612476	MUC4
ENST00000628456	MUC4
ENST00000626914	MUC4
ENST00000629757	MUC4
ENST00000627893	MUC4
ENST00000626146	MUC4
ENST00000639126	MUC4
ENST00000611004	RAB11FIP3
ENST00000633920	RAB11FIP3
ENST00000631977	RAB11FIP3
ENST00000633099	RAB11FIP3
ENST00000632539	RAB11FIP3
ENST00000633334	RAB11FIP3
ENST00000633721	RAB11FIP3
ENST00000632272	RAB11FIP3
ENST00000632767	RAB11FIP3
ENST00000633546	RAB11FIP3
ENST00000610934	RAB11FIP3
ENST00000573757	TMEM50B
ENST00000571778	TMEM50B
ENST00000570948	TMEM50B
ENST00000573907	TMEM50B
ENST00000573374	TMEM50B
ENST00000572455	TMEM50B
ENST00000573687	TMEM50B
ENST00000573342	TMEM50B
ENST00000574612	TMEM50B
ENST00000571497	TMEM50B
ENST00000621211	RNH1
ENST00000632262	RNH1
ENST00000619599	RNH1
ENST00000632954	RNH1
ENST00000633378	RNH1
ENST00000631544	RNH1
ENST00000631652	RNH1
ENST00000632527	RNH1
ENST00000633287	RNH1
ENST00000612988	RNH1
ENST00000617351	RNH1
ENST00000634214	RNH1
ENST00000632667	RNH1
ENST00000633464	RNH1
ENST00000631468	RNH1
ENST00000633732	RNH1
ENST00000634160	RNH1
ENST00000632709	RNH1
ENST00000631474	RNH1
ENST00000633435	RNH1
ENST00000633418	RNH1
ENST00000632324	RNH1
ENST00000631828	RNH1
ENST00000631966	RNH1
ENST00000618184	RNH1
ENST00000632461	GOLGA6L9
ENST00000620574	GOLGA6L9
ENST00000632907	GOLGA6L9
ENST00000612383	HERC2
ENST00000619734	HERC2
ENST00000612410	HERC2
ENST00000617984	KIR2DS2
ENST00000615475	KIR2DL5B
ENST00000628337	TNFRSF14
ENST00000631202	TNFRSF14
ENST00000629542	TNFRSF14
ENST00000629075	TNFRSF14
ENST00000625695	TNFRSF14
ENST00000621877	TNFRSF14
ENST00000617968	TNFRSF14
ENST00000626042	TNFRSF14
ENST00000625516	TNFRSF14
ENST00000626465	TNFRSF14
ENST00000630160	TNFRSF14
ENST00000625292	TNFRSF14
ENST00000627750	TNFRSF14
ENST00000627817	TNFRSF14
ENST00000629209	TNFRSF14
ENST00000629696	TNFRSF14
ENST00000614725	KIR2DS3
ENST00000611005	SLC12A7
ENST00000627842	SLC12A7
ENST00000628680	SLC12A7
ENST00000629404	SLC12A7
ENST00000625568	SLC12A7
ENST00000612389	KIR2DL4
ENST00000611244	KIR2DL4
ENST00000622365	KIR2DL4
ENST00000626015	MUC20
ENST00000626170	MUC20
ENST00000614780	MUC20
ENST00000629220	MUC20
ENST00000627110	MUC20
ENST00000629283	MUC20
ENST00000626728	MUC20
ENST00000612137	OR2T6
ENST00000616594	OR2T2
ENST00000622637	OR2T4
ENST00000626892	OR2T7
ENST00000605916	NDUFA6
ENST00000607132	NDUFA6
ENST00000611851	OR2T1
ENST00000610467	OR2T3
ENST00000627203	MUC4
ENST00000625421	MUC4
ENST00000626878	MUC4
ENST00000631279	MUC4
ENST00000630325	MUC4
ENST00000627295	MUC4
ENST00000630127	MUC4
ENST00000627476	MUC4
ENST00000629947	MUC4
ENST00000626664	MUC4
ENST00000631008	MUC4
ENST00000627007	MUC4
ENST00000629775	MUC4
ENST00000631081	MUC4
ENST00000630176	MUC4
ENST00000627153	MUC4
ENST00000626305	MUC4
ENST00000631225	MUC4
ENST00000626679	MUC4
ENST00000630118	MUC4
ENST00000628843	MUC4
ENST00000614666	MUC4
ENST00000612020	MUC4
ENST00000620934	MUC4
ENST00000620813	OR2T5
ENST00000574943	TCF20
ENST00000576946	TCF20
ENST00000574269	TCF20
ENST00000574164	TCF20
ENST00000626727	MUC4
ENST00000631351	MUC4
ENST00000627334	MUC4
ENST00000628806	MUC4
ENST00000627391	MUC4
ENST00000629154	MUC4
ENST00000628970	MUC4
ENST00000628289	MUC4
ENST00000628045	MUC4
ENST00000631334	MUC4
ENST00000628366	MUC4
ENST00000629031	MUC4
ENST00000626390	MUC4
ENST00000629790	MUC4
ENST00000627276	MUC4
ENST00000631127	MUC4
ENST00000630643	MUC4
ENST00000627430	MUC4
ENST00000627089	MUC4
ENST00000628526	MUC4
ENST00000630304	MUC4
ENST00000619402	MUC4
ENST00000618211	MUC4
ENST00000615271	MUC4
ENST00000621283	SERF1B
ENST00000628627	SERF1B
ENST00000613172	SERF1B
ENST00000625862	SERF1B
ENST00000626049	SERF1B
ENST00000628126	SERF1B
ENST00000627838	SERF1B
ENST00000630348	SERF1B
ENST00000627673	SERF1B
ENST00000621408	TCF20
ENST00000619505	TCF20
ENST00000627133	TCF20
ENST00000630841	TCF20
ENST00000608773	SMDT1
ENST00000571525	SMDT1
ENST00000606595	SMDT1
ENST00000616421	SMDT1
ENST00000612783	KIR2DS4
ENST00000626150	NAIP
ENST00000625431	NAIP
ENST00000615009	NAIP
ENST00000628482	NAIP
ENST00000626453	NAIP
ENST00000629198	NAIP
ENST00000619206	NAIP
ENST00000616766	NAIP
ENST00000616354	KIR2DL4
ENST00000620486	KIR2DL4
ENST00000619043	KIR2DL4
ENST00000610662	KIR2DL4
ENST00000617131	KIR2DL4
ENST00000621178	KIR3DS1
ENST00000611309	KIR3DS1
ENST00000620731	KIR3DS1
ENST00000615875	KIR3DS1
ENST00000611962	DRD4
ENST00000633789	DRD4
ENST00000632113	DEAF1
ENST00000634067	DEAF1
ENST00000633019	DEAF1
ENST00000634194	DEAF1
ENST00000633208	DEAF1
ENST00000632318	DEAF1
ENST00000634103	DEAF1
ENST00000630731	TTC34
ENST00000629910	TTC34
ENST00000611612	TTC34
ENST00000628261	MCCC2
ENST00000628716	MCCC2
ENST00000626890	MCCC2
ENST00000630862	MCCC2
ENST00000630265	MCCC2
ENST00000626981	MCCC2
ENST00000631344	MCCC2
ENST00000629675	MMEL1
ENST00000611357	MMEL1
ENST00000621908	MMEL1
ENST00000628503	MMEL1
ENST00000630088	MMEL1
ENST00000628276	MMEL1
ENST00000631038	MMEL1
ENST00000626078	MMEL1
ENST00000629898	MMEL1
ENST00000631879	IRF7
ENST00000633943	IRF7
ENST00000621391	IRF7
ENST00000633274	IRF7
ENST00000632753	IRF7
ENST00000634105	IRF7
ENST00000633006	IRF7
ENST00000632827	IRF7
ENST00000632194	IRF7
ENST00000632853	IRF7
ENST00000633855	IRF7
ENST00000632816	IRF7
ENST00000633869	IRF7
ENST00000631944	IRF7
ENST00000612534	IRF7
ENST00000617397	IRF7
ENST00000616076	KIR2DL1
ENST00000617376	KIR2DL1
ENST00000625945	SMDT1
ENST00000607293	SMDT1
ENST00000628951	SMDT1
ENST00000421027	OR2W1
ENST00000611966	BDP1
ENST00000627808	BDP1
ENST00000628596	BDP1
ENST00000628099	BDP1
ENST00000627715	BDP1
ENST00000613844	BDP1
ENST00000420495	OR14J1
ENST00000437160	TRIM27
ENST00000412687	TRIM27
ENST00000417993	TRIM27
ENST00000459807	TRIM27
ENST00000498568	TRIM27
ENST00000494480	TRIM27
ENST00000489285	TRIM27
ENST00000630971	NDUFA6
ENST00000605927	NDUFA6
ENST00000630511	NDUFA6
ENST00000626074	OR8U9
ENST00000627176	OR8U8
ENST00000621698	KIR2DP1
ENST00000625420	MUC20
ENST00000627975	MUC20
ENST00000625274	MUC20
ENST00000610415	MUC20
ENST00000626323	MUC20
ENST00000629171	MUC20
ENST00000626145	MUC20
ENST00000619358	MUC20
ENST00000575738	OR5T3
ENST00000573647	OR5T2
ENST00000613981	ABR
ENST00000628336	ABR
ENST00000620170	ABR
ENST00000627848	ABR
ENST00000625562	ABR
ENST00000631260	ABR
ENST00000631205	ABR
ENST00000625740	ABR
ENST00000611009	ABR
ENST00000628839	ABR
ENST00000625450	ABR
ENST00000629758	ABR
ENST00000630549	ABR
ENST00000630902	ABR
ENST00000627039	ABR
ENST00000629906	ABR
ENST00000628869	ABR
ENST00000627100	ABR
ENST00000625228	ABR
ENST00000630483	ABR
ENST00000631336	ABR
ENST00000631183	ABR
ENST00000628404	ABR
ENST00000627424	ABR
ENST00000629720	ABR
ENST00000628370	ABR
ENST00000628766	ABR
ENST00000629473	ABR
ENST00000630420	ABR
ENST00000625685	ABR
ENST00000630524	ABR
ENST00000613410	KIR2DL2
ENST00000621970	LILRA4
ENST00000619832	LILRA4
ENST00000615515	LILRA4
ENST00000626711	OR8H1
ENST00000574192	OR8H1
ENST00000576733	OR5T1
ENST00000621304	KIR2DL5A
ENST00000613587	KIR3DL3
ENST00000574800	OR8K1
ENST00000631627	HRAS
ENST00000631967	HRAS
ENST00000631404	HRAS
ENST00000634098	HRAS
ENST00000632658	HRAS
ENST00000615062	HRAS
ENST00000632849	HRAS
ENST00000633137	HRAS
ENST00000633700	HRAS
ENST00000616241	HRAS
ENST00000610977	HRAS
ENST00000574644	OR8J1
ENST00000572269	CLK2
ENST00000574445	CLK2
ENST00000570717	CLK2
ENST00000576584	CLK2
ENST00000574877	CLK2
ENST00000575900	CLK2
ENST00000570684	CLK2
ENST00000617666	KIR3DL2
ENST00000620280	KIR3DL2
ENST00000627411	MUC4
ENST00000630183	MUC4
ENST00000630579	MUC4
ENST00000628330	MUC4
ENST00000627791	MUC4
ENST00000631360	MUC4
ENST00000629594	MUC4
ENST00000628685	MUC4
ENST00000625238	MUC4
ENST00000626248	MUC4
ENST00000627062	MUC4
ENST00000630769	MUC4
ENST00000631069	MUC4
ENST00000629076	MUC4
ENST00000626164	MUC4
ENST00000629001	MUC4
ENST00000625485	MUC4
ENST00000627557	MUC4
ENST00000627537	MUC4
ENST00000625575	MUC4
ENST00000629390	MUC4
ENST00000613615	MUC4
ENST00000618077	MUC4
ENST00000613311	LAIR1
ENST00000619817	LAIR1
ENST00000618748	LAIR1
ENST00000622830	LAIR1
ENST00000618983	LAIR1
ENST00000616443	LAIR1
ENST00000615494	LAIR1
ENST00000621923	LAIR1
ENST00000614636	LAIR1
ENST00000621572	LAIR1
ENST00000612445	LAIR1
ENST00000614348	LAIR1
ENST00000616470	LAIR1
ENST00000619856	LAIR1
ENST00000620403	LAIR1
ENST00000615530	LAIR1
ENST00000612175	LAIR1
ENST00000610986	LAIR1
ENST00000617080	LAIR1
ENST00000618045	LAIR1
ENST00000616413	LAIR1
ENST00000616724	LAIR1
ENST00000620332	LAIR1
ENST00000610529	LAIR1
ENST00000618888	LAIR1
ENST00000610564	LAIR1
ENST00000612556	LAIR1
ENST00000620726	LAIR1
ENST00000617195	KIR3DL2
ENST00000620235	KIR3DL3
ENST00000426120	ZNF311
ENST00000481554	ZNF311
ENST00000615291	PANK4
ENST00000630982	PANK4
ENST00000626423	PANK4
ENST00000625442	PANK4
ENST00000628707	PANK4
ENST00000629615	PANK4
ENST00000629208	PANK4
ENST00000628406	PANK4
ENST00000627774	PANK4
ENST00000628687	PANK4
ENST00000625859	PANK4
ENST00000629645	PANK4
ENST00000619268	FAM120B
ENST00000622189	FAM120B
ENST00000617082	FAM120B
ENST00000616072	FAM120B
ENST00000630087	FAM120B
ENST00000613465	KIR2DL1
ENST00000616631	KIR2DL1
ENST00000631421	RASSF7
ENST00000620201	RASSF7
ENST00000632673	RASSF7
ENST00000633142	RASSF7
ENST00000622100	RASSF7
ENST00000622905	RASSF7
ENST00000633903	RASSF7
ENST00000632833	RASSF7
ENST00000420178	OR2B3
ENST00000433676	LST1
ENST00000443741	LST1
ENST00000478511	LST1
ENST00000447141	LST1
ENST00000414821	LST1
ENST00000415419	LST1
ENST00000471920	LST1
ENST00000430680	LST1
ENST00000453818	LST1
ENST00000444783	LST1
ENST00000443931	LST1
ENST00000427164	LST1
ENST00000411490	LST1
ENST00000436185	LST1
ENST00000420797	LST1
ENST00000441641	LST1
ENST00000430997	LST1
ENST00000448381	LST1
ENST00000457549	LST1
ENST00000427186	LST1
ENST00000438335	LST1
ENST00000462154	LST1
ENST00000418796	LST1
ENST00000571194	PKLR
ENST00000572740	PKLR
ENST00000573938	PKLR
ENST00000631131	SMN1
ENST00000629122	SMN1
ENST00000628353	SMN1
ENST00000628043	SMN1
ENST00000630432	SMN1
ENST00000626580	SMN1
ENST00000627306	SMN1
ENST00000610814	SMN1
ENST00000622158	SMN1
ENST00000622739	SMN1
ENST00000610345	KIR3DL1
ENST00000616424	KIR3DL1
ENST00000633633	CDHR5
ENST00000631565	CDHR5
ENST00000619215	CDHR5
ENST00000632429	CDHR5
ENST00000632924	CDHR5
ENST00000632059	CDHR5
ENST00000631535	CDHR5
ENST00000634167	CDHR5
ENST00000617105	CDHR5
ENST00000611088	TARM1
ENST00000618378	MBOAT7
ENST00000619745	MBOAT7
ENST00000611239	MBOAT7
ENST00000620573	CNOT3
ENST00000620419	CNOT3
ENST00000610829	CNOT3
ENST00000615876	KIR2DL3
ENST00000615091	KIR2DL3
ENST00000618392	LILRB2
ENST00000614116	LILRB2
ENST00000610367	LILRB2
ENST00000621989	LILRB2
ENST00000612227	LILRB2
ENST00000615908	LILRB2
ENST00000613484	LILRB2
ENST00000613732	LILRB2
ENST00000615529	LILRB2
ENST00000622075	LILRB2
ENST00000621206	LILRB2
ENST00000620590	LILRB2
ENST00000618850	LILRB2
ENST00000616971	LILRB2
ENST00000611029	LILRB2
ENST00000620625	LILRB2
ENST00000613437	LILRB2
ENST00000627854	PLCH2
ENST00000626246	PLCH2
ENST00000627279	PLCH2
ENST00000625637	PLCH2
ENST00000627778	PLCH2
ENST00000620687	PLCH2
ENST00000572538	SCAMP3
ENST00000570831	SCAMP3
ENST00000573013	SCAMP3
ENST00000572736	SCAMP3
ENST00000574126	SCAMP3
ENST00000576213	SCAMP3
ENST00000571844	SCAMP3
ENST00000573279	SCAMP3
ENST00000570960	SCAMP3
ENST00000611965	KIR2DS1
ENST00000616491	KIR2DS1
ENST00000621135	KIR2DS1
ENST00000616526	DLL1
ENST00000630365	DLL1
ENST00000576369	AADACL2
ENST00000570799	AADACL2
ENST00000627372	SERF1A
ENST00000614527	SERF1A
ENST00000625868	SERF1A
ENST00000628888	SERF1A
ENST00000629958	SERF1A
ENST00000630603	SERF1A
ENST00000627451	SERF1A
ENST00000614310	SERF1A
ENST00000630567	SERF1A
ENST00000621849	RDH13
ENST00000622524	TSEN34
ENST00000614734	TSEN34
ENST00000616209	TSEN34
ENST00000572338	GBA
ENST00000574670	GBA
ENST00000571897	GBA
ENST00000570340	GBA
ENST00000574935	GBA
ENST00000576421	GBA
ENST00000571863	GBA
ENST00000573812	GBA
ENST00000573998	GBA
ENST00000570868	GBA
ENST00000575321	GBA
ENST00000576759	GBA
ENST00000570491	GBA
ENST00000573492	GBA
ENST00000613861	GBA
ENST00000618489	GBA
ENST00000612705	HES5
ENST00000627397	HES5
ENST00000618237	KIR3DL2
ENST00000611872	KIR3DL2
ENST00000627907	PRXL2B
ENST00000625326	PRXL2B
ENST00000629512	PRXL2B
ENST00000626354	PRXL2B
ENST00000627654	PRXL2B
ENST00000628389	PRXL2B
ENST00000629285	PRXL2B
ENST00000630935	PRXL2B
ENST00000630439	PRXL2B
ENST00000626836	PRXL2B
ENST00000629558	PRXL2B
ENST00000629660	PRXL2B
ENST00000630249	PRXL2B
ENST00000616280	PRXL2B
ENST00000617400	PRXL2B
ENST00000428081	OR2J3
ENST00000619868	KIR2DL4
ENST00000619877	KIR2DL4
ENST00000442104	MICB
ENST00000451603	MICB
ENST00000472772	MICB
ENST00000619506	MICB
ENST00000622382	SCT
ENST00000632501	PTDSS2
ENST00000631848	PTDSS2
ENST00000632987	PTDSS2
ENST00000633628	PTDSS2
ENST00000633722	PTDSS2
ENST00000632958	PTDSS2
ENST00000631472	PTDSS2
ENST00000633406	PTDSS2
ENST00000633502	PTDSS2
ENST00000632264	PTDSS2
ENST00000611663	KIR3DL3
ENST00000617284	KIR2DS2
ENST00000616541	KIR2DS2
ENST00000616523	KIR2DS2
ENST00000616323	TMC4
ENST00000629874	KCNIP4
ENST00000629040	KCNIP4
ENST00000630138	KCNIP4
ENST00000572861	SLC5A8
ENST00000613269	TIMM22
ENST00000449208	TRIM10
ENST00000446013	TRIM10
ENST00000621927	LENG1
ENST00000628640	NXN
ENST00000629250	NXN
ENST00000627182	NXN
ENST00000617862	VSTM1
ENST00000619921	VSTM1
ENST00000618529	VSTM1
ENST00000612639	VSTM1
ENST00000619066	VSTM1
ENST00000617790	KIR2DL3
ENST00000573650	ANO4
ENST00000575847	ANO4
ENST00000570509	ANO4
ENST00000614210	KIR3DL3
ENST00000441449	RNF39
ENST00000450015	RNF39
ENST00000614511	KIR3DX1
ENST00000613278	KIR3DX1
ENST00000612144	KIR3DX1
ENST00000575670	HCN3
ENST00000572822	HCN3
ENST00000576844	HCN3
ENST00000573962	HCN3
ENST00000619854	CNOT3
ENST00000613752	CNOT3
ENST00000619347	CNOT3
ENST00000612621	LILRA5
ENST00000611164	LILRA5
ENST00000621482	LILRA5
ENST00000619516	LILRA5
ENST00000460396	MUC21
ENST00000430305	MUC21
ENST00000611042	UGT2A3
ENST00000626124	UGT2A3
ENST00000445232	TNF
ENST00000618247	RPS9
ENST00000620940	RPS9
ENST00000615346	RPS9
ENST00000616107	RPS9
ENST00000619965	RPS9
ENST00000616038	RPS9
ENST00000610765	RPS9
ENST00000610796	RPS9
ENST00000615013	RPS9
ENST00000621001	RPS9
ENST00000621621	RPS9
ENST00000616625	RPS9
ENST00000621080	RPS9
ENST00000616082	RPS9
ENST00000627616	RPS9
ENST00000440485	OR11A1
ENST00000435232	OR11A1
ENST00000549749	OR11A1
ENST00000574749	FAM189B
ENST00000570577	FAM189B
ENST00000572488	FAM189B
ENST00000575430	FAM189B
ENST00000573675	FAM189B
ENST00000574503	FAM189B
ENST00000576310	FAM189B
ENST00000573905	FAM189B
ENST00000571350	FAM189B
ENST00000619949	FAM189B
ENST00000430351	MOG
ENST00000428719	MOG
ENST00000418693	MOG
ENST00000450851	MOG
ENST00000420045	MOG
ENST00000439634	MOG
ENST00000417019	MOG
ENST00000415546	MOG
ENST00000449096	MOG
ENST00000494200	MOG
ENST00000477504	MOG
ENST00000476989	MOG
ENST00000477366	MOG
ENST00000548017	MOG
ENST00000618751	RPS9
ENST00000630768	RPS9
ENST00000616890	LILRB1
ENST00000610815	LILRB1
ENST00000610532	LILRB1
ENST00000613494	LILRB1
ENST00000619118	LILRB1
ENST00000615213	UGT2B10
ENST00000627047	UGT2B10
ENST00000617592	LENG1
ENST00000620258	KIR3DL3
ENST00000615426	NLRP7
ENST00000614879	NLRP7
ENST00000610577	OSCAR
ENST00000622326	OSCAR
ENST00000611918	OSCAR
ENST00000611987	OSCAR
ENST00000613895	OSCAR
ENST00000612896	NCR1
ENST00000620906	NCR1
ENST00000611105	NCR1
ENST00000613135	NCR1
ENST00000621059	NCR1
ENST00000620296	NCR1
ENST00000617784	NCR1
ENST00000619451	NCR1
ENST00000621270	NCR1
ENST00000612464	NCR1
ENST00000611777	UGT2B15
ENST00000622245	TARM1
ENST00000610794	VSTM1
ENST00000619024	VSTM1
ENST00000613774	VSTM1
ENST00000613085	VSTM1
ENST00000613106	VSTM1
ENST00000621758	TMPRSS11E
ENST00000625246	TMPRSS11E
ENST00000616827	LILRA4
ENST00000616790	LILRA4
ENST00000622192	LILRA4
ENST00000610629	VSTM1
ENST00000616717	VSTM1
ENST00000618448	VSTM1
ENST00000620314	VSTM1
ENST00000611985	VSTM1
ENST00000612901	LAIR2
ENST00000620256	LAIR2
ENST00000621365	LAIR2
ENST00000622161	LAIR2
ENST00000620820	NLRP7
ENST00000618995	NLRP7
ENST00000624059	ZNF729
ENST00000395385	ZNF676
ENST00000621741	ZNF676
ENST00000615500	YTHDC1
ENST00000613637	YTHDC1
ENST00000627168	YTHDC1
ENST00000628264	YTHDC1
ENST00000627135	YTHDC1
ENST00000629100	YTHDC1
ENST00000625493	YTHDC1
ENST00000616612	LAIR1
ENST00000620357	LAIR1
ENST00000617029	LAIR1
ENST00000621291	LAIR1
ENST00000614937	LAIR1
ENST00000619264	LAIR1
ENST00000611901	LAIR1
ENST00000617255	LAIR1
ENST00000613203	LAIR1
ENST00000621175	LAIR1
ENST00000620053	LAIR1
ENST00000614821	LAIR1
ENST00000618065	LAIR1
ENST00000612701	LAIR1
ENST00000612709	LAIR1
ENST00000616506	LAIR1
ENST00000620252	LAIR1
ENST00000611824	LAIR1
ENST00000610684	LAIR1
ENST00000622551	LAIR1
ENST00000617254	LAIR1
ENST00000618324	LAIR1
ENST00000611251	LAIR1
ENST00000622149	LAIR1
ENST00000613140	LAIR1
ENST00000616548	LAIR1
ENST00000619278	LAIR1
ENST00000610877	LAIR1
ENST00000611304	LAIR1
ENST00000615614	LILRB4
ENST00000615761	LILRB4
ENST00000618480	LILRB4
ENST00000621339	LILRB4
ENST00000621555	LILRB4
ENST00000622693	LILRB4
ENST00000617621	LILRB4
ENST00000621785	LILRB4
ENST00000617348	TFPT
ENST00000625530	MUC20
ENST00000629965	MUC20
ENST00000626408	MUC20
ENST00000628575	MUC20
ENST00000628798	MUC20
ENST00000631272	MUC20
ENST00000625621	MUC20
ENST00000615521	NLRP2
ENST00000615391	NLRP2
ENST00000611676	NLRP2
ENST00000616903	NLRP2
ENST00000616398	DEFB104B
ENST00000611610	DEFB105B
ENST00000610320	PRR23D1
ENST00000617136	DEFB4B
ENST00000613276	NDUFA3
ENST00000613448	DEFB103B
ENST00000614185	KIR2DL1
ENST00000611410	NLRP2
ENST00000621594	NLRP2
ENST00000618018	NLRP2
ENST00000618694	NLRP2
ENST00000615652	LILRA3
ENST00000620042	LILRA3
ENST00000613018	LILRA3
ENST00000615416	LILRA3
ENST00000616964	LILRA3
ENST00000612855	ZNF705G
ENST00000621450	LILRA6
ENST00000621072	LILRA6
ENST00000617287	LILRA6
ENST00000613255	LILRA6
ENST00000619842	MBOAT7
ENST00000618826	MBOAT7
ENST00000620311	MBOAT7
ENST00000615431	DEFB107B
ENST00000629756	SPAG11B
ENST00000628628	SPAG11B
ENST00000615672	SPAG11B
ENST00000620054	SPAG11B
ENST00000613163	SPAG11B
ENST00000619134	SPAG11B
ENST00000622314	SPAG11B
ENST00000617162	SPAG11B
ENST00000617378	SPAG11B
ENST00000610406	NDUFA3
ENST00000617187	OSCAR
ENST00000611480	OSCAR
ENST00000615546	OSCAR
ENST00000617834	OSCAR
ENST00000615745	OSCAR
ENST00000615467	NLRP7
ENST00000613325	NLRP7
ENST00000613487	NLRP7
ENST00000618343	NLRP7
ENST00000620183	NLRP7
ENST00000610953	RPS9
ENST00000630852	RPS9
ENST00000621252	DEFB106B
ENST00000615688	RDH13
ENST00000631327	MUC20
ENST00000630818	MUC20
ENST00000616630	MUC20
ENST00000627719	MUC20
ENST00000630912	MUC20
ENST00000630890	MUC20
ENST00000627941	MUC20
ENST00000615872	MBOAT7
ENST00000615282	MBOAT7
ENST00000613746	MBOAT7
ENST00000610768	MBOAT7
ENST00000621334	MBOAT7
ENST00000619670	MBOAT7
ENST00000612092	MBOAT7
ENST00000619844	MBOAT7
ENST00000612519	MBOAT7
ENST00000621649	MBOAT7
ENST00000621527	MBOAT7
ENST00000611912	MBOAT7
ENST00000621865	MBOAT7
ENST00000610981	NLRP7
ENST00000613233	NLRP7
ENST00000616040	NLRP2
ENST00000619281	NLRP2
ENST00000616919	NLRP2
ENST00000613851	NLRP2
ENST00000614217	KIR3DS1
ENST00000622368	TMC4
ENST00000621481	PRAMEF5
ENST00000621875	MBOAT7
ENST00000621146	MBOAT7
ENST00000612567	MBOAT7
ENST00000617291	RPS9
ENST00000629607	RPS9
ENST00000617902	TSEN34
ENST00000619273	TSEN34
ENST00000619994	TSEN34
ENST00000540591	PRAMEF18
ENST00000620279	LILRA2
ENST00000617409	LILRA2
ENST00000617894	LILRA2
ENST00000612908	LILRA2
ENST00000621954	LILRA2
ENST00000615591	LILRA2
ENST00000631297	LILRA2
ENST00000432222	ZFP57
ENST00000440124	OR2J2
ENST00000616484	PRAMEF8
ENST00000611408	PRAMEF8
ENST00000466318	MSH5-SAPCD1
ENST00000492776	MSH5-SAPCD1
ENST00000487383	MSH5-SAPCD1
ENST00000614788	TFPT
ENST00000575464	DENND11
ENST00000574704	DENND11
ENST00000616680	MYOM2
ENST00000633850	MYOM2
ENST00000632377	MYOM2
ENST00000633509	MYOM2
ENST00000633852	MYOM2
ENST00000633798	MYOM2
ENST00000631617	MYOM2
ENST00000632725	MYOM2
ENST00000632289	MYOM2
ENST00000632385	MYOM2
ENST00000632180	MYOM2
ENST00000631408	MYOM2
ENST00000632156	MYOM2
ENST00000632970	MYOM2
ENST00000632309	MYOM2
ENST00000616277	TFPT
ENST00000613059	PRAMEF25
ENST00000615936	PRAMEF25
ENST00000611252	CNOT3
ENST00000619567	CNOT3
ENST00000619557	CNOT3
ENST00000615464	HLA-G
ENST00000615098	HLA-G
ENST00000615789	HLA-G
ENST00000612360	HLA-G
ENST00000618039	HLA-G
ENST00000622601	HLA-G
ENST00000618812	HLA-G
